year,quarter,month,airline_id,unique_carrier,unique_carrier_name,unique_carrier_entity,region,carrier_name,service_class,rev_pax_enp_110,rev_pax_miles_140,rev_pax_miles_first,rev_ton_miles_240,rev_ton_miles_freight_247,rev_ton_miles_pax_241,avl_ton_miles_280,avl_seat_miles_320,avl_seat_miles_first,rev_acrft_miles_flown_410,rev_acrft_miles_sch_430,rev_acrft_dep_perf_510,rev_acrft_hrs_airborne_610
2020,1,1,20368,G4,Allegiant Air,06035,D,Allegiant Air,Z,1077257,981856643,981856643,98185664,0,98185664,129790297,1195168512,1195168512,6932078,6833566,7767,15904
2020,1,1,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,Z,1440,539502,539502,53950,0,53950,156870,1344600,1344600,8964,0,22,24
2020,1,1,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,Z,1888546,1861466874,1861466874,186146687,0,186146687,229122873,2291228730,2291228730,11905361,11905361,11895,26798
2020,1,1,19687,QX,Horizon Air,06580,D,Horizon Air,Z,633034,267176028,267176028,26782491,45760,26717603,42368200,343649200,343649200,4521700,4734681,10838,12988
2020,1,1,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,Z,2566979,3214192741,3214192741,321491856,72582,321419274,520272262,4204361129,4204361129,27802019,27844932,24757,62756
2020,1,1,20378,YV,Mesa Airlines Inc.,06689,D,Mesa Airlines Inc.,Z,1017531,617951613,617951613,61798080,2401,61795161,98946028,792265299,792265299,10418856,10546796,17597,25938
2020,1,1,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,Z,3344850,1767267589,1767267589,176726759,0,176726759,263790492,2351038797,2351038797,36001347,36712626,72761,93821
2020,1,1,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,Z,11577374,9201657805,9201657805,930027136,9861355,920165781,1469964850,12035994163,12035994163,78300253,79510577,107978,183687
2020,1,1,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,Z,268640,332894834,332894834,33768321,53596,33289483,100259366,442407617,442407617,2422064,1898621,2142,5394
2020,1,1,20398,MQ,Envoy Air,06820,D,Envoy Air,Z,1100531,568544748,568544748,56870950,16464,56854475,94206691,749232650,749232650,12185007,12513985,26182,32422
2020,1,1,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,Z,2488338,2575500076,2575500076,257550008,0,257550008,418486523,3316846059,3316846059,17541803,17541803,17268,39618
2020,1,1,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",Z,698,636408,636408,63641,0,63641,199045,1762970,1762970,11374,0,15,28
2020,1,1,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,Z,1209386,551487875,551487875,55148789,1,55148788,105904226,763399271,763399271,10839333,10865209,24266,28867
2020,1,1,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,Z,9919112,10512486318,10512486318,1073642659,12533747,1051248632,1761726745,12680372850,12680372850,75646882,76260425,76201,171321
2020,1,1,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,Z,6557367,8474832866,8474832866,885317693,23090422,847483287,1354010132,10363345227,10363345227,59250162,59447732,49301,130116
2020,1,1,19805,AA,American Airlines Inc.,10049,A,American Airlines Inc.,Z,431975,1846467182,1846467182,255665847,67778277,184646718,506186377,2508751544,2508751544,9309655,9328270,2197,18071
2020,1,1,19805,AA,American Airlines Inc.,10050,L,American Airlines Inc.,Z,1678300,2811182031,2811182031,322050873,38891249,281118203,518549321,3319152143,3319152143,17549755,17570619,11757,37081
2020,1,1,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,Z,1074438,1896651887,1896651887,200156987,9497455,189665189,315787400,2235494996,2235494996,12148046,12155561,7434,25844
2020,1,1,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,Z,597919,2652051076,2652051076,334267241,65373859,265205108,607946186,3417808120,3417808120,13439248,13406615,3088,26278
2020,1,1,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,Z,301070,1757327226,1757327226,221403858,40595993,175732723,341934442,2046556791,2046556791,7348390,7376433,1285,14045
2020,1,1,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,Z,626904,2958473959,2958473959,397448363,92608789,295847396,703700455,3839419286,3839419286,15397332,15417446,3400,29715
2020,1,1,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,Z,985202,1874319521,1874319521,205918974,16961632,187431952,307971988,2252705112,2252705112,12497238,12495701,7110,26407
2020,1,1,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,Z,536128,3060332507,3060332507,408024951,92658641,306033251,616950694,3707408597,3707408597,13747849,13774236,2749,25864
2020,1,1,20452,YX,Republic Airline,11029,L,Republic Airline,Z,58019,27169474,27169474,2716947,0,2716947,5083522,35439864,35439864,466314,468091,996,1211
2020,1,1,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,Z,122110,506404733,506404733,58059607,7074727,50640473,112876173,588958846,588958846,2118557,2108059,512,4257
2020,1,1,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,Z,182086,285374777,285374777,28562730,25186,28537478,40814916,319530747,319530747,1922843,1905290,1268,4136
2020,1,1,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",Z,6389,4186654,4186654,418665,0,418665,1084003,9601165,9601165,61943,0,90,144
2020,1,1,20436,F9,Frontier Airlines Inc.,16461,L,Frontier Airlines Inc.,Z,76517,218495094,218495094,21849509,0,21849509,28309499,283094990,283094990,1386240,1386240,935,3100
2020,1,1,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,Z,661326,925569496,925569496,92556950,0,92556950,135439878,1148682246,1148682246,6999356,7025585,5360,15321
2020,1,1,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,Z,53905,99571037,99571037,9960852,0,9957104,31018602,136903321,136903321,748932,686853,412,1603
2020,1,1,20398,MQ,Envoy Air,16820,L,Envoy Air,Z,56164,39932388,39932388,3993245,6,3993239,6957807,54862810,54862810,818182,825810,1215,1981
2020,1,1,20397,OH,PSA Airlines Inc.,07028,D,PSA Airlines Inc.,Z,1224507,509371773,509371773,50961634,19965,50937177,96812620,699303010,699303010,10203555,10333808,24608,28144
2020,1,1,19805,AA,American Airlines Inc.,10052,P,American Airlines Inc.,Z,179648,1202076660,1202076660,155221754,30602028,120207666,275200899,1400230768,1400230768,4997489,5059497,751,9287
2020,1,1,21167,CP (2),Compass Airlines,11015,L,Compass Airlines,Z,4937,5920365,5920365,592037,0,592037,833979,6374576,6374576,83876,83876,70,185
2020,1,1,20378,YV,Mesa Airlines Inc.,11022,L,Mesa Airlines Inc.,Z,130589,96181888,96181888,9618202,13,9618189,14645766,121222410,121222410,1592625,1593396,2208,3853
2020,1,1,20304,OO,SkyWest Airlines Inc.,11025,L,SkyWest Airlines Inc.,Z,10773,6108175,6108175,610818,0,610818,1183553,9625862,9625862,137453,137453,259,347
2020,1,1,20363,9E,Endeavor Air Inc.,11027,L,Endeavor Air Inc.,Z,9069,7128387,7128387,712839,0,712839,1319006,9339771,9339771,123118,123118,156,290
2020,1,1,20397,OH,PSA Airlines Inc.,11030,L,PSA Airlines Inc.,Z,581,393991,393991,39399,0,39399,71394,527345,527345,8113,8113,12,21
2020,1,1,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,Z,301516,300424587,300424587,30124429,81971,30042459,43183496,356162963,356162963,2450333,2450808,2526,5606
2020,1,1,20416,NK,Spirit Air Lines,16831,L,Spirit Air Lines,Z,295212,373190232,373190232,37319023,0,37319023,61896391,455376496,455376496,2364590,2364590,1951,5163
2020,1,2,21167,CP (2),Compass Airlines,01131,D,Compass Airlines,Z,292636,164496479,164496479,16449648,0,16449648,27085438,207026143,207026143,2724071,2717638,4955,6805
2020,1,2,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,Z,10086190,9812633920,9812633920,1008929981,17284563,981263392,1567337941,11660024499,11660024499,69121163,68587993,77071,157752
2020,1,2,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,Z,737371,909996585,909996585,104109127,12633179,90999659,196599660,1168246574,1168246574,5172703,5206665,6464,11294
2020,1,2,20452,YX,Republic Airline,06003,D,Republic Airline,Z,1452762,891628323,891628323,89162832,0,89162832,173507338,1224192093,1224192093,16489430,16557178,27612,42561
2020,1,2,20046,ZW,Air Wisconsin Airlines Corp,06024,D,Air Wisconsin Airlines Corp,Z,311452,111424723,111424723,11142472,0,11142472,18686289,148055150,148055150,2961103,3053363,8349,8472
2020,1,2,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,Z,2386946,3370894238,3370894238,342033220,3645625,337089424,541475815,4186852144,4186852144,25682177,26155125,19944,56491
2020,1,2,20368,G4,Allegiant Air,06035,D,Allegiant Air,Z,1215461,1137080114,1137080114,113708011,0,113708011,200122125,1383853926,1383853926,8004885,7918167,8755,18358
2020,1,2,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,Z,1756384,1779513690,1779513690,177951369,0,177951369,218729682,2187296820,2187296820,11375827,11375827,11118,25726
2020,1,2,19687,QX,Horizon Air,06580,D,Horizon Air,Z,615050,268664797,268664797,26928099,43142,26866480,41283652,333051000,333051000,4382250,4470063,10333,12377
2020,1,2,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,Z,2538207,3144070806,3144070806,314407081,0,314407081,498612260,4044365530,4044365530,26610623,26606881,23554,60290
2020,1,2,20378,YV,Mesa Airlines Inc.,06689,D,Mesa Airlines Inc.,Z,994913,624028802,624028802,62407324,2151,62402880,96702055,775100905,775100905,10186306,10217587,16647,25193
2020,1,2,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,Z,3268811,1710284369,1710284369,171028437,0,171028437,247769675,2208715520,2208715520,33821213,34258266,69074,88082
2020,1,2,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,Z,11206486,8817462341,8817462341,891044956,9298722,881746234,1365866104,11184271967,11184271967,72792081,73416537,100568,170761
2020,1,2,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,Z,284880,360150660,360150660,36440804,50371,36015066,98884156,450595735,450595735,2388258,1965378,2067,5285
2020,1,2,20398,MQ,Envoy Air,06820,D,Envoy Air,Z,1075408,561261302,561261302,56152621,26483,56126130,89697256,712540804,712540804,11526982,11678026,24506,30622
2020,1,2,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,Z,2573341,2660060715,2660060715,266006461,195,266006072,321079976,3306667087,3306667087,17494146,17494146,17334,39425
2020,1,2,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",Z,102,50592,50592,5059,0,5059,50120,443920,443920,2864,0,5,7
2020,1,2,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,Z,1167003,529565678,529565678,52956576,8,52956568,98744412,712499058,712499058,10117845,10147947,22765,27244
2020,1,2,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,Z,9551524,9980673710,9980673710,1018432336,12174521,998067371,1658567373,11937849919,11937849919,71174728,71706762,72198,161207
2020,1,2,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,Z,6212212,7894882532,7894882532,824361644,22218261,789488253,1274332232,9818320093,9818320093,56127175,56193497,47169,123260
2020,1,2,19805,AA,American Airlines Inc.,10049,A,American Airlines Inc.,Z,354656,1513230162,1513230162,233399047,79095811,151323016,451294050,2260096624,2260096624,8382991,8568782,1982,16173
2020,1,2,19805,AA,American Airlines Inc.,10050,L,American Airlines Inc.,Z,1605720,2653993310,2653993310,303822057,36943544,265399331,496691601,3195565524,3195565524,17006374,17031062,11453,35947
2020,1,2,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,Z,964632,1670024527,1670024527,178258847,10652612,167002453,284323334,2012854195,2012854195,10939522,10945721,6714,23261
2020,1,2,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,Z,524421,2314519190,2314519190,310290673,75425207,231451919,550459144,3100461165,3100461165,12186547,12239139,2814,23739
2020,1,2,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,Z,181861,1005770011,1005770011,135617044,33357059,100577001,217759340,1307439761,1307439761,4697941,4719222,868,8961
2020,1,2,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,Z,551623,2598685634,2598685634,373362376,105421759,259868563,677641340,3692118960,3692118960,14770025,14934889,3271,28384
2020,1,2,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,Z,887447,1679504810,1679504810,185524502,16518322,167950481,280008695,2055551435,2055551435,11431175,11428878,6458,24127
2020,1,2,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,Z,304210,1537631539,1537631539,224160027,64192790,153763154,392813431,2344436144,2344436144,8698583,9012113,1948,16335
2020,1,2,20452,YX,Republic Airline,11029,L,Republic Airline,Z,56975,25534346,25534346,2553435,0,2553435,4770202,33255548,33255548,437573,438167,982,1166
2020,1,2,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,Z,103212,423787015,423787015,49979678,7242591,42378702,98216967,512789348,512789348,1844566,1855064,447,3692
2020,1,2,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,Z,178404,277232766,277232766,27753940,30273,27723277,39883218,313253204,313253204,1895429,1887711,1253,4071
2020,1,2,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",Z,11318,9092396,9092396,909240,0,909240,2100088,18600775,18600775,120005,0,150,272
2020,1,2,20436,F9,Frontier Airlines Inc.,16461,L,Frontier Airlines Inc.,Z,80874,197532132,197532132,19753213,0,19753213,25196374,251963736,251963736,1246430,1246430,842,2791
2020,1,2,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,Z,585082,820385129,820385129,82038513,0,82038513,121180850,1030046754,1030046754,6302187,6309013,4839,13823
2020,1,2,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,Z,69925,132051853,132051853,13212983,0,13205185,38002521,173280492,173280492,916828,859099,491,1946
2020,1,2,20398,MQ,Envoy Air,16820,L,Envoy Air,Z,50514,35849909,35849909,3585050,59,3584991,6521972,51394984,51394984,764714,767824,1130,1849
2020,1,2,20397,OH,PSA Airlines Inc.,07028,D,PSA Airlines Inc.,Z,1164211,489296814,489296814,48956857,21185,48929681,88389560,639071371,639071371,9329542,9769604,22409,25783
2020,1,2,19805,AA,American Airlines Inc.,10052,P,American Airlines Inc.,Z,85599,544370171,544370171,71838567,15049882,54437017,131363489,676301925,676301925,2388712,2394199,374,4456
2020,1,2,21167,CP (2),Compass Airlines,11015,L,Compass Airlines,Z,4193,4994797,4994797,499480,0,499480,733654,5607736,5607736,73786,73786,62,161
2020,1,2,20378,YV,Mesa Airlines Inc.,11022,L,Mesa Airlines Inc.,Z,104572,78590442,78590442,7859045,1,7859044,12794330,106218176,106218176,1395989,1395989,1917,3385
2020,1,2,20304,OO,SkyWest Airlines Inc.,11025,L,SkyWest Airlines Inc.,Z,8942,4438165,4438165,443817,0,443817,954915,7221670,7221670,108548,109156,230,276
2020,1,2,20363,9E,Endeavor Air Inc.,11027,L,Endeavor Air Inc.,Z,8985,7046149,7046149,704615,0,704615,1231755,8715165,8715165,114950,114950,146,274
2020,1,2,20397,OH,PSA Airlines Inc.,11030,L,PSA Airlines Inc.,Z,815,584355,584355,58436,0,58436,91848,668244,668244,10038,10038,14,27
2020,1,2,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,Z,277625,279866600,279866600,28044373,57713,27986660,39682559,327301463,327301463,2252441,2252834,2324,5149
2020,1,2,20416,NK,Spirit Air Lines,16831,L,Spirit Air Lines,Z,239119,291127239,291127239,29113097,187,29112724,39011427,401231753,401231753,2067547,2067547,1690,4493
2020,1,3,21167,CP (2),Compass Airlines,01131,D,Compass Airlines,Z,140262,76578418,76578418,7657842,0,7657842,22762719,173983892,173983892,2289321,2628997,4294,5790
2020,1,3,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,Z,5555479,5508152013,5508152013,573098825,13333288,550815201,1429306916,10629607827,10629607827,62633640,75545155,67937,142774
2020,1,3,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,Z,478958,631621837,631621837,74030387,10499787,63162184,179286487,1065342963,1065342963,4730404,4978928,6187,10467
2020,1,3,20452,YX,Republic Airline,06003,D,Republic Airline,Z,787275,496051529,496051529,49605153,0,49605153,165843423,1169680896,1169680896,15746388,18701775,26008,40260
2020,1,3,20046,ZW,Air Wisconsin Airlines Corp,06024,D,Air Wisconsin Airlines Corp,Z,177134,63705193,63705193,6370519,0,6370519,32482884,134783750,134783750,2695675,3307032,7553,7706
2020,1,3,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,Z,1281375,1868229221,1868229221,192113104,4015807,186822922,522465435,4036925095,4036925095,24787829,28941865,19060,54764
2020,1,3,20368,G4,Allegiant Air,06035,D,Allegiant Air,Z,904422,852793296,852793296,85279330,0,85279330,142463283,1424632827,1424632827,8232049,8158313,8913,18285
2020,1,3,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,Z,1058205,1106628803,1106628803,110662880,0,110662880,188219365,1882193652,1882193652,9826328,9826328,9671,22351
2020,1,3,19687,QX,Horizon Air,06580,D,Horizon Air,Z,308471,137177410,137177410,13772366,40016,13717741,39832085,318385812,318385812,4189287,4799054,9528,11624
2020,1,3,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,Z,1454576,1794948432,1794948432,179581029,86186,179494843,456116862,3703685690,3703685690,24291528,28988393,21268,55120
2020,1,3,20378,YV,Mesa Airlines Inc.,06689,D,Mesa Airlines Inc.,Z,590589,373394586,373394586,37344666,1834,37339459,90136122,721177881,721177881,9476319,10158759,15285,23427
2020,1,3,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,Z,1915418,1015688902,1015688902,101568890,0,101568890,250765825,2238306438,2238306438,34229548,38299460,68911,88703
2020,1,3,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,Z,6217661,5130364007,5130364007,521325524,8289124,513036401,1360182758,11136622314,11136622314,72424470,86876280,96895,169636
2020,1,3,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,Z,190857,246546901,246546901,24928205,27610,24654690,87640736,399510270,399510270,2115140,1775770,1800,4702
2020,1,3,20398,MQ,Envoy Air,06820,D,Envoy Air,Z,665933,355564157,355564157,35577006,20587,35556416,92563343,732900961,732900961,11615527,13170926,23979,30670
2020,1,3,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,Z,1800395,1852507653,1852507653,185250765,0,185250765,335103130,3351031302,3351031302,18258633,18258633,18301,41243
2020,1,3,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",Z,190,138827,138827,13883,0,13883,223125,1976250,1976250,12750,0,15,30
2020,1,3,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,Z,669256,303757711,303757711,30375790,19,30375771,103170993,744855693,744855693,10565454,12163666,23835,28187
2020,1,3,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,Z,5387489,5732796008,5732796008,592577421,11137529,573279601,1529750127,11046165506,11046165506,65544780,79605405,65496,149237
2020,1,3,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,Z,3527554,4589864342,4589864342,493849432,23077224,458986434,1185875268,9139696551,9139696551,51367444,66064625,42157,113024
2020,1,3,19805,AA,American Airlines Inc.,10049,A,American Airlines Inc.,Z,191178,824897905,824897905,135945131,51616050,82489791,297510573,1470965181,1470965181,5374970,6226955,1262,10378
2020,1,3,19805,AA,American Airlines Inc.,10050,L,American Airlines Inc.,Z,925920,1423948508,1423948508,165301322,22104287,142394851,335348980,2225079025,2225079025,12130575,14700356,8727,25940
2020,1,3,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,Z,600361,1039551480,1039551480,112815230,8333078,103955148,226848193,1592720122,1592720122,8607980,9393121,5278,18341
2020,1,3,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,Z,255217,1137712543,1137712543,158103308,42539932,113771254,340403310,1923332936,1923332936,7462005,7985233,1718,14526
2020,1,3,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,Z,80204,444684868,444684868,70407947,24082955,44468487,141834964,837096592,837096592,3033308,2961305,567,5821
2020,1,3,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,Z,311015,1475857193,1475857193,241895130,86281989,147585719,534536567,2738758424,2738758424,11381962,12381678,2535,21974
2020,1,3,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,Z,560970,1054544122,1054544122,122807165,16442048,105454412,229161453,1766660236,1766660236,9776655,11480184,5581,20723
2020,1,3,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,Z,136162,716443031,716443031,123368922,47511816,71644303,253791827,1489629459,1489629459,5685051,6201628,1342,10730
2020,1,3,20452,YX,Republic Airline,11029,L,Republic Airline,Z,32475,14519299,14519299,1451930,0,1451930,3648732,25437200,25437200,334700,452624,764,902
2020,1,3,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,Z,53329,218628357,218628357,27532897,5421147,21862836,76513832,399134608,399134608,1435736,1428770,355,2862
2020,1,3,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,Z,116267,178576648,178576648,17882951,24703,17857665,39874095,313801305,313801305,1898658,2203925,1269,4108
